# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
7978          	GAMG	5.865640e-02	1.364930e-04	2	true
7979          	GAMG	5.848900e-02	1.345340e-04	2	true
7980          	GAMG	5.877070e-02	1.392950e-04	2	true
7981          	GAMG	5.845030e-02	1.340220e-04	2	true
7982          	GAMG	5.793540e-02	1.277580e-04	2	true
7983          	GAMG	5.734680e-02	1.259820e-04	2	true
7984          	GAMG	5.676080e-02	1.222200e-04	2	true
7985          	GAMG	5.673880e-02	1.243140e-04	2	true
7986          	GAMG	5.678770e-02	1.234700e-04	2	true
7987          	GAMG	5.689850e-02	1.222590e-04	2	true
7988          	GAMG	5.688130e-02	1.211110e-04	2	true
7989          	GAMG	5.698150e-02	1.207750e-04	2	true
7990          	GAMG	5.679130e-02	1.153010e-04	2	true
7991          	GAMG	5.636190e-02	1.150090e-04	2	true
7992          	GAMG	5.679490e-02	1.156130e-04	2	true
7993          	GAMG	5.696880e-02	1.120200e-04	2	true
7994          	GAMG	5.668320e-02	1.081340e-04	2	true
7995          	GAMG	5.641800e-02	1.059840e-04	2	true
7996          	GAMG	5.591200e-02	1.061310e-04	2	true
7997          	GAMG	5.565630e-02	9.955910e-05	2	true
7998          	GAMG	5.522130e-02	9.974000e-05	2	true
7999          	GAMG	5.509930e-02	9.247980e-05	2	true
8000          	GAMG	5.471630e-02	9.217330e-05	2	true
8001          	GAMG	5.424910e-02	9.348470e-05	2	true
8002          	GAMG	5.366570e-02	9.609660e-05	2	true
8003          	GAMG	5.261120e-02	9.815220e-05	2	true
8004          	GAMG	5.253890e-02	1.002430e-04	2	true
8005          	GAMG	5.308540e-02	1.016260e-04	2	true
8006          	GAMG	5.376800e-02	1.037000e-04	2	true
8007          	GAMG	5.462270e-02	1.065750e-04	2	true
8008          	GAMG	5.484490e-02	1.114550e-04	2	true
8009          	GAMG	5.495550e-02	1.151190e-04	2	true
8010          	GAMG	5.537340e-02	1.172490e-04	2	true
8011          	GAMG	5.593950e-02	1.197590e-04	2	true
8012          	GAMG	5.589300e-02	1.248290e-04	2	true
8013          	GAMG	5.649140e-02	1.285870e-04	2	true
8014          	GAMG	5.719210e-02	1.246350e-04	2	true
8015          	GAMG	5.829450e-02	1.247580e-04	2	true
8016          	GAMG	5.911160e-02	1.296830e-04	2	true
8017          	GAMG	5.963300e-02	1.287510e-04	2	true
8018          	GAMG	5.936790e-02	1.321860e-04	2	true
8019          	GAMG	5.902560e-02	1.335950e-04	2	true
8020          	GAMG	5.918190e-02	1.373140e-04	2	true
8021          	GAMG	5.917710e-02	1.411870e-04	2	true
8022          	GAMG	5.967100e-02	1.450040e-04	2	true
8023          	GAMG	6.102510e-02	1.436570e-04	2	true
8024          	GAMG	6.056650e-02	1.379610e-04	2	true
8025          	GAMG	6.067390e-02	1.301550e-04	2	true
8026          	GAMG	6.013200e-02	1.228620e-04	2	true
8027          	GAMG	5.931330e-02	1.267950e-04	2	true
8028          	GAMG	5.894620e-02	1.332550e-04	2	true
8029          	GAMG	5.867920e-02	1.317470e-04	2	true
8030          	GAMG	5.878420e-02	1.332680e-04	2	true
8031          	GAMG	5.945770e-02	1.374850e-04	2	true
8032          	GAMG	5.883320e-02	1.370610e-04	2	true
8033          	GAMG	5.808430e-02	1.351410e-04	2	true
8034          	GAMG	5.848680e-02	1.382170e-04	2	true
8035          	GAMG	5.769440e-02	1.371610e-04	2	true
8036          	GAMG	5.735900e-02	1.369110e-04	2	true
8037          	GAMG	5.678390e-02	1.321550e-04	2	true
8038          	GAMG	5.593070e-02	1.271640e-04	2	true
8039          	GAMG	5.564060e-02	1.269220e-04	2	true
8040          	GAMG	5.620620e-02	1.224000e-04	2	true
8041          	GAMG	5.648640e-02	1.199450e-04	2	true
8042          	GAMG	5.744930e-02	1.214470e-04	2	true
8043          	GAMG	5.803380e-02	1.208680e-04	2	true
8044          	GAMG	5.836690e-02	1.229550e-04	2	true
8045          	GAMG	5.912370e-02	1.263430e-04	2	true
8046          	GAMG	5.920060e-02	1.275530e-04	2	true
8047          	GAMG	5.944850e-02	1.271250e-04	2	true
8048          	GAMG	6.022180e-02	1.272680e-04	2	true
8049          	GAMG	5.899300e-02	1.218660e-04	2	true
8050          	GAMG	5.917360e-02	1.159640e-04	2	true
8051          	GAMG	5.881130e-02	1.125950e-04	2	true
8052          	GAMG	5.876820e-02	1.130060e-04	2	true
8053          	GAMG	5.819710e-02	1.135390e-04	2	true
8054          	GAMG	5.772960e-02	1.153770e-04	2	true
8055          	GAMG	5.749880e-02	1.186120e-04	2	true
8056          	GAMG	5.766780e-02	1.232420e-04	2	true
8057          	GAMG	5.730490e-02	1.295030e-04	2	true
8058          	GAMG	5.739450e-02	1.309980e-04	2	true
8059          	GAMG	5.745450e-02	1.268750e-04	2	true
8060          	GAMG	5.733370e-02	1.216900e-04	2	true
8061          	GAMG	5.626850e-02	1.202130e-04	2	true
8062          	GAMG	5.601920e-02	1.154710e-04	2	true
8063          	GAMG	5.582610e-02	1.091250e-04	2	true
8064          	GAMG	5.589690e-02	1.133680e-04	2	true
8065          	GAMG	5.568780e-02	1.150320e-04	2	true
8066          	GAMG	5.527240e-02	1.166400e-04	2	true
8067          	GAMG	5.508810e-02	1.180310e-04	2	true
8068          	GAMG	5.509770e-02	1.120700e-04	2	true
8069          	GAMG	5.496340e-02	1.088500e-04	2	true
8070          	GAMG	5.491350e-02	1.076460e-04	2	true
8071          	GAMG	5.440930e-02	1.057890e-04	2	true
8072          	GAMG	5.413150e-02	1.086470e-04	2	true
8073          	GAMG	5.430090e-02	1.087320e-04	2	true
8074          	GAMG	5.452460e-02	1.114680e-04	2	true
8075          	GAMG	5.430040e-02	1.159440e-04	2	true
8076          	GAMG	5.454580e-02	1.152270e-04	2	true
8077          	GAMG	5.479590e-02	1.201320e-04	2	true
8078          	GAMG	5.533240e-02	1.198140e-04	2	true
8079          	GAMG	5.585290e-02	1.190600e-04	2	true
8080          	GAMG	5.579520e-02	1.166790e-04	2	true
8081          	GAMG	5.634110e-02	1.180250e-04	2	true
8082          	GAMG	5.617800e-02	1.258180e-04	2	true
8083          	GAMG	5.576230e-02	1.263670e-04	2	true
8084          	GAMG	5.540940e-02	1.289030e-04	2	true
8085          	GAMG	5.543520e-02	1.277660e-04	2	true
8086          	GAMG	5.591500e-02	1.217790e-04	2	true
8087          	GAMG	5.596130e-02	1.158640e-04	2	true
8088          	GAMG	5.644610e-02	1.088840e-04	2	true
8089          	GAMG	5.603420e-02	1.100840e-04	2	true
8090          	GAMG	5.660740e-02	1.146700e-04	2	true
8091          	GAMG	5.683720e-02	1.128670e-04	2	true
8092          	GAMG	5.598490e-02	1.091070e-04	2	true
8093          	GAMG	5.629270e-02	1.061990e-04	2	true
8094          	GAMG	5.632410e-02	1.052950e-04	2	true
8095          	GAMG	5.696960e-02	1.102210e-04	2	true
8096          	GAMG	5.687600e-02	1.139440e-04	2	true
8097          	GAMG	5.707940e-02	1.104730e-04	2	true
8098          	GAMG	5.705450e-02	1.075040e-04	2	true
8099          	GAMG	5.678560e-02	1.127200e-04	2	true
8100          	GAMG	5.720290e-02	1.167090e-04	2	true
8101          	GAMG	5.769360e-02	1.151660e-04	2	true
8102          	GAMG	5.750860e-02	1.214110e-04	2	true
8103          	GAMG	5.796590e-02	1.207640e-04	2	true
8104          	GAMG	5.823610e-02	1.243750e-04	2	true
8105          	GAMG	5.867830e-02	1.223040e-04	2	true
8106          	GAMG	5.855480e-02	1.259320e-04	2	true
8107          	GAMG	5.894040e-02	1.253080e-04	2	true
8108          	GAMG	5.929850e-02	1.258700e-04	2	true
8109          	GAMG	5.961990e-02	1.283010e-04	2	true
8110          	GAMG	6.038650e-02	1.287660e-04	2	true
8111          	GAMG	6.063820e-02	1.244920e-04	2	true
8112          	GAMG	6.193240e-02	1.204440e-04	2	true
8113          	GAMG	6.295230e-02	1.192390e-04	2	true
8114          	GAMG	6.307160e-02	1.176310e-04	2	true
8115          	GAMG	6.329830e-02	1.207760e-04	2	true
8116          	GAMG	6.354340e-02	1.195340e-04	2	true
8117          	GAMG	6.469880e-02	1.180780e-04	2	true
8118          	GAMG	6.460760e-02	1.143160e-04	2	true
8119          	GAMG	6.478040e-02	1.151270e-04	2	true
8120          	GAMG	6.489450e-02	1.158440e-04	2	true
8121          	GAMG	6.443500e-02	1.227110e-04	2	true
8122          	GAMG	6.362060e-02	1.239290e-04	2	true
8123          	GAMG	6.336780e-02	1.302790e-04	2	true
8124          	GAMG	6.228000e-02	1.350190e-04	2	true
8125          	GAMG	6.161420e-02	1.358430e-04	2	true
8126          	GAMG	6.105040e-02	1.371450e-04	2	true
8127          	GAMG	6.056560e-02	1.434000e-04	2	true
8128          	GAMG	5.984250e-02	1.409200e-04	2	true
8129          	GAMG	5.973060e-02	1.400740e-04	2	true
8130          	GAMG	5.982490e-02	1.331520e-04	2	true
8131          	GAMG	5.942560e-02	1.315230e-04	2	true
8132          	GAMG	5.886890e-02	1.323980e-04	2	true
8133          	GAMG	5.884680e-02	1.337910e-04	2	true
8134          	GAMG	5.797640e-02	1.324300e-04	2	true
8135          	GAMG	5.737830e-02	1.326380e-04	2	true
8136          	GAMG	5.594360e-02	1.292840e-04	2	true
8137          	GAMG	5.498930e-02	1.303700e-04	2	true
8138          	GAMG	5.497450e-02	1.312370e-04	2	true
8139          	GAMG	5.534350e-02	1.299660e-04	2	true
8140          	GAMG	5.586700e-02	1.289820e-04	2	true
8141          	GAMG	5.586000e-02	1.223650e-04	2	true
8142          	GAMG	5.627630e-02	1.180030e-04	2	true
8143          	GAMG	5.685490e-02	1.229370e-04	2	true
8144          	GAMG	5.787370e-02	1.225220e-04	2	true
8145          	GAMG	5.908030e-02	1.274300e-04	2	true
8146          	GAMG	6.024070e-02	1.284730e-04	2	true
8147          	GAMG	6.094240e-02	1.321370e-04	2	true
8148          	GAMG	6.046200e-02	1.355000e-04	2	true
8149          	GAMG	6.022810e-02	1.427130e-04	2	true
8150          	GAMG	6.047130e-02	1.403920e-04	2	true
8151          	GAMG	6.014430e-02	1.358660e-04	2	true
8152          	GAMG	6.023300e-02	1.321020e-04	2	true
8153          	GAMG	6.026540e-02	1.236880e-04	2	true
8154          	GAMG	6.107090e-02	1.139410e-04	2	true
8155          	GAMG	6.066280e-02	1.104540e-04	2	true
8156          	GAMG	6.072940e-02	1.104940e-04	2	true
8157          	GAMG	6.068590e-02	1.104080e-04	2	true
8158          	GAMG	6.003050e-02	1.121990e-04	2	true
8159          	GAMG	5.988300e-02	1.169070e-04	2	true
8160          	GAMG	5.940340e-02	1.134280e-04	2	true
8161          	GAMG	5.873720e-02	1.128030e-04	2	true
8162          	GAMG	5.868570e-02	1.131330e-04	2	true
8163          	GAMG	5.809980e-02	1.127510e-04	2	true
8164          	GAMG	5.753320e-02	1.098990e-04	2	true
8165          	GAMG	5.791310e-02	1.127380e-04	2	true
8166          	GAMG	5.826050e-02	1.080650e-04	2	true
8167          	GAMG	5.794260e-02	1.130300e-04	2	true
8168          	GAMG	5.724450e-02	1.213680e-04	2	true
8169          	GAMG	5.615460e-02	1.285140e-04	2	true
8170          	GAMG	5.539210e-02	1.296360e-04	2	true
8171          	GAMG	5.551950e-02	1.338520e-04	2	true
8172          	GAMG	5.590430e-02	1.344710e-04	2	true
8173          	GAMG	5.643530e-02	1.333950e-04	2	true
8174          	GAMG	5.679230e-02	1.341570e-04	2	true
8175          	GAMG	5.668330e-02	1.341490e-04	2	true
8176          	GAMG	5.607430e-02	1.388360e-04	2	true
8177          	GAMG	5.588880e-02	1.328750e-04	2	true
8178          	GAMG	5.629340e-02	1.392320e-04	2	true
8179          	GAMG	5.685020e-02	1.346950e-04	2	true
8180          	GAMG	5.663300e-02	1.340890e-04	2	true
8181          	GAMG	5.705700e-02	1.277590e-04	2	true
8182          	GAMG	5.788410e-02	1.266800e-04	2	true
8183          	GAMG	5.800010e-02	1.244890e-04	2	true
8184          	GAMG	5.855180e-02	1.264250e-04	2	true
8185          	GAMG	5.724450e-02	1.241960e-04	2	true
8186          	GAMG	5.700400e-02	1.254950e-04	2	true
8187          	GAMG	5.739960e-02	1.281770e-04	2	true
8188          	GAMG	5.741120e-02	1.238300e-04	2	true
8189          	GAMG	5.894450e-02	1.241770e-04	2	true
8190          	GAMG	5.885240e-02	1.232370e-04	2	true
8191          	GAMG	5.916350e-02	1.280780e-04	2	true
8192          	GAMG	5.937420e-02	1.322420e-04	2	true
8193          	GAMG	5.907300e-02	1.293060e-04	2	true
8194          	GAMG	5.880300e-02	1.267040e-04	2	true
8195          	GAMG	5.922530e-02	1.296600e-04	2	true
8196          	GAMG	5.953650e-02	1.328970e-04	2	true
8197          	GAMG	6.047060e-02	1.371520e-04	2	true
8198          	GAMG	6.138270e-02	1.386870e-04	2	true
8199          	GAMG	6.168800e-02	1.349870e-04	2	true
8200          	GAMG	6.214050e-02	1.368850e-04	2	true
8201          	GAMG	6.258720e-02	1.427860e-04	2	true
8202          	GAMG	6.274010e-02	1.426120e-04	2	true
8203          	GAMG	6.314800e-02	1.432100e-04	2	true
8204          	GAMG	6.378440e-02	1.472750e-04	2	true
8205          	GAMG	6.469230e-02	1.490140e-04	2	true
8206          	GAMG	6.523180e-02	1.476950e-04	2	true
8207          	GAMG	6.504150e-02	1.428890e-04	2	true
8208          	GAMG	6.535430e-02	1.365360e-04	2	true
8209          	GAMG	6.560590e-02	1.351150e-04	2	true
8210          	GAMG	6.550080e-02	1.258520e-04	2	true
8211          	GAMG	6.530220e-02	1.240810e-04	2	true
8212          	GAMG	6.374510e-02	1.247440e-04	2	true
8213          	GAMG	6.281080e-02	1.279130e-04	2	true
8214          	GAMG	6.194580e-02	1.292560e-04	2	true
8215          	GAMG	6.182090e-02	1.330610e-04	2	true
8216          	GAMG	6.029080e-02	1.291410e-04	2	true
8217          	GAMG	5.955040e-02	1.317450e-04	2	true
8218          	GAMG	5.980500e-02	1.319950e-04	2	true
8219          	GAMG	5.957070e-02	1.324550e-04	2	true
8220          	GAMG	5.969570e-02	1.343630e-04	2	true
8221          	GAMG	5.938230e-02	1.274910e-04	2	true
8222          	GAMG	5.922600e-02	1.208120e-04	2	true
8223          	GAMG	5.921780e-02	1.192070e-04	2	true
8224          	GAMG	5.921920e-02	1.177970e-04	2	true
8225          	GAMG	5.802830e-02	1.156010e-04	2	true
8226          	GAMG	5.743940e-02	1.142290e-04	2	true
8227          	GAMG	5.651630e-02	1.230060e-04	2	true
8228          	GAMG	5.587390e-02	1.228010e-04	2	true
8229          	GAMG	5.538770e-02	1.197440e-04	2	true
8230          	GAMG	5.459520e-02	1.164730e-04	2	true
8231          	GAMG	5.460100e-02	1.173150e-04	2	true
8232          	GAMG	5.469730e-02	1.200500e-04	2	true
8233          	GAMG	5.530640e-02	1.199800e-04	2	true
8234          	GAMG	5.567450e-02	1.174640e-04	2	true
8235          	GAMG	5.550370e-02	1.138740e-04	2	true
8236          	GAMG	5.635060e-02	1.132830e-04	2	true
8237          	GAMG	5.679860e-02	1.145160e-04	2	true
8238          	GAMG	5.643970e-02	1.106350e-04	2	true
8239          	GAMG	5.645010e-02	1.124840e-04	2	true
8240          	GAMG	5.645960e-02	1.166650e-04	2	true
8241          	GAMG	5.727960e-02	1.143690e-04	2	true
8242          	GAMG	5.755450e-02	1.143890e-04	2	true
8243          	GAMG	5.711720e-02	1.144010e-04	2	true
8244          	GAMG	5.752530e-02	1.142030e-04	2	true
8245          	GAMG	5.766240e-02	1.138620e-04	2	true
8246          	GAMG	5.846790e-02	1.083290e-04	2	true
8247          	GAMG	5.912790e-02	1.069920e-04	2	true
8248          	GAMG	5.927130e-02	1.065020e-04	2	true
8249          	GAMG	5.956980e-02	1.081910e-04	2	true
8250          	GAMG	5.904670e-02	1.057800e-04	2	true
8251          	GAMG	5.837360e-02	1.038770e-04	2	true
8252          	GAMG	5.724350e-02	1.032580e-04	2	true
8253          	GAMG	5.668020e-02	1.055810e-04	2	true
8254          	GAMG	5.504030e-02	1.057420e-04	2	true
8255          	GAMG	5.375790e-02	1.059970e-04	2	true
8256          	GAMG	5.327300e-02	1.033650e-04	2	true
8257          	GAMG	5.299430e-02	1.055960e-04	2	true
8258          	GAMG	5.309340e-02	1.071790e-04	2	true
8259          	GAMG	5.278900e-02	1.068910e-04	2	true
8260          	GAMG	5.253470e-02	1.080320e-04	2	true
8261          	GAMG	5.204670e-02	1.079310e-04	2	true
8262          	GAMG	5.197180e-02	1.082420e-04	2	true
8263          	GAMG	5.155020e-02	1.094690e-04	2	true
8264          	GAMG	5.198860e-02	1.055810e-04	2	true
8265          	GAMG	5.184260e-02	1.049530e-04	2	true
8266          	GAMG	5.127830e-02	1.036540e-04	2	true
8267          	GAMG	5.093290e-02	1.055540e-04	2	true
8268          	GAMG	5.125820e-02	1.066410e-04	2	true
8269          	GAMG	5.117400e-02	1.068430e-04	2	true
8270          	GAMG	5.129190e-02	1.110510e-04	2	true
8271          	GAMG	5.154000e-02	1.107900e-04	2	true
8272          	GAMG	5.127850e-02	1.082010e-04	2	true
8273          	GAMG	5.131280e-02	1.098280e-04	2	true
8274          	GAMG	5.111350e-02	1.158660e-04	2	true
8275          	GAMG	5.116990e-02	1.135450e-04	2	true
8276          	GAMG	5.198800e-02	1.133400e-04	2	true
8277          	GAMG	5.209140e-02	1.143840e-04	2	true
8278          	GAMG	5.280370e-02	1.137260e-04	2	true
8279          	GAMG	5.354770e-02	1.162010e-04	2	true
8280          	GAMG	5.417610e-02	1.136670e-04	2	true
8281          	GAMG	5.483680e-02	1.141700e-04	2	true
8282          	GAMG	5.544700e-02	1.153000e-04	2	true
8283          	GAMG	5.574200e-02	1.154600e-04	2	true
8284          	GAMG	5.662270e-02	1.131420e-04	2	true
8285          	GAMG	5.762990e-02	1.126420e-04	2	true
8286          	GAMG	5.859330e-02	1.142210e-04	2	true
8287          	GAMG	5.956170e-02	1.155040e-04	2	true
8288          	GAMG	5.957460e-02	1.188790e-04	2	true
8289          	GAMG	5.931160e-02	1.191000e-04	2	true
8290          	GAMG	5.855370e-02	1.195120e-04	2	true
8291          	GAMG	5.840920e-02	1.212660e-04	2	true
8292          	GAMG	5.810480e-02	1.258100e-04	2	true
8293          	GAMG	5.886130e-02	1.254660e-04	2	true
8294          	GAMG	5.834190e-02	1.293020e-04	2	true
8295          	GAMG	5.846920e-02	1.303880e-04	2	true
8296          	GAMG	5.813710e-02	1.325470e-04	2	true
8297          	GAMG	5.807290e-02	1.299920e-04	2	true
8298          	GAMG	5.852280e-02	1.317090e-04	2	true
8299          	GAMG	5.889600e-02	1.335100e-04	2	true
8300          	GAMG	5.947890e-02	1.327370e-04	2	true
8301          	GAMG	6.069470e-02	1.304250e-04	2	true
8302          	GAMG	6.154420e-02	1.294440e-04	2	true
8303          	GAMG	6.233900e-02	1.267370e-04	2	true
8304          	GAMG	6.211270e-02	1.211430e-04	2	true
8305          	GAMG	6.222050e-02	1.158320e-04	2	true
8306          	GAMG	6.144070e-02	1.191280e-04	2	true
8307          	GAMG	6.165040e-02	1.197830e-04	2	true
8308          	GAMG	6.108160e-02	1.229100e-04	2	true
8309          	GAMG	6.137700e-02	1.274490e-04	2	true
8310          	GAMG	6.164950e-02	1.355850e-04	2	true
8311          	GAMG	6.196560e-02	1.340300e-04	2	true
8312          	GAMG	6.220900e-02	1.366930e-04	2	true
8313          	GAMG	6.336950e-02	1.369390e-04	2	true
8314          	GAMG	6.419620e-02	1.391900e-04	2	true
8315          	GAMG	6.383330e-02	1.393050e-04	2	true
8316          	GAMG	6.438610e-02	1.383490e-04	2	true
8317          	GAMG	6.463680e-02	1.440940e-04	2	true
8318          	GAMG	6.450680e-02	1.408060e-04	2	true
8319          	GAMG	6.422800e-02	1.401020e-04	2	true
8320          	GAMG	6.340580e-02	1.369800e-04	2	true
8321          	GAMG	6.321580e-02	1.369730e-04	2	true
8322          	GAMG	6.279330e-02	1.417880e-04	2	true
8323          	GAMG	6.280150e-02	1.425930e-04	2	true
8324          	GAMG	6.184230e-02	1.376510e-04	2	true
8325          	GAMG	6.110690e-02	1.337410e-04	2	true
8326          	GAMG	6.079170e-02	1.309510e-04	2	true
8327          	GAMG	5.968050e-02	1.262000e-04	2	true
8328          	GAMG	6.019700e-02	1.265020e-04	2	true
8329          	GAMG	6.007170e-02	1.248700e-04	2	true
8330          	GAMG	5.997310e-02	1.221190e-04	2	true
8331          	GAMG	5.985710e-02	1.195550e-04	2	true
8332          	GAMG	6.022830e-02	1.226330e-04	2	true
8333          	GAMG	6.025180e-02	1.232400e-04	2	true
8334          	GAMG	6.023060e-02	1.254500e-04	2	true
8335          	GAMG	5.992430e-02	1.194870e-04	2	true
8336          	GAMG	5.992230e-02	1.257170e-04	2	true
8337          	GAMG	5.934400e-02	1.211000e-04	2	true
8338          	GAMG	5.922020e-02	1.196460e-04	2	true
8339          	GAMG	5.888400e-02	1.202420e-04	2	true
8340          	GAMG	5.785880e-02	1.181990e-04	2	true
8341          	GAMG	5.776770e-02	1.192720e-04	2	true
8342          	GAMG	5.771050e-02	1.244100e-04	2	true
8343          	GAMG	5.727370e-02	1.197260e-04	2	true
8344          	GAMG	5.715940e-02	1.158260e-04	2	true
8345          	GAMG	5.640570e-02	1.158740e-04	2	true
8346          	GAMG	5.652860e-02	1.139630e-04	2	true
8347          	GAMG	5.681540e-02	1.124260e-04	2	true
8348          	GAMG	5.667090e-02	1.155590e-04	2	true
8349          	GAMG	5.728690e-02	1.176990e-04	2	true
8350          	GAMG	5.660070e-02	1.188260e-04	2	true
8351          	GAMG	5.641550e-02	1.176820e-04	2	true
8352          	GAMG	5.577140e-02	1.174250e-04	2	true
8353          	GAMG	5.505280e-02	1.192000e-04	2	true
8354          	GAMG	5.401800e-02	1.204750e-04	2	true
8355          	GAMG	5.303350e-02	1.133170e-04	2	true
8356          	GAMG	5.237010e-02	1.114870e-04	2	true
8357          	GAMG	5.183220e-02	1.071040e-04	2	true
8358          	GAMG	5.089450e-02	1.044670e-04	2	true
8359          	GAMG	5.082060e-02	1.050250e-04	2	true
8360          	GAMG	5.090480e-02	1.107080e-04	2	true
8361          	GAMG	5.127440e-02	1.074850e-04	2	true
8362          	GAMG	5.091480e-02	1.086920e-04	2	true
8363          	GAMG	5.105460e-02	1.100470e-04	2	true
8364          	GAMG	5.076890e-02	1.119660e-04	2	true
8365          	GAMG	5.131370e-02	1.156410e-04	2	true
8366          	GAMG	5.224210e-02	1.179810e-04	2	true
8367          	GAMG	5.281750e-02	1.158000e-04	2	true
8368          	GAMG	5.348130e-02	1.108350e-04	2	true
8369          	GAMG	5.459790e-02	1.077990e-04	2	true
8370          	GAMG	5.554620e-02	1.095820e-04	2	true
8371          	GAMG	5.578330e-02	1.093520e-04	2	true
8372          	GAMG	5.636580e-02	1.104980e-04	2	true
8373          	GAMG	5.715510e-02	1.143040e-04	2	true
8374          	GAMG	5.787200e-02	1.116370e-04	2	true
8375          	GAMG	5.892380e-02	1.117380e-04	2	true
8376          	GAMG	5.960780e-02	1.126550e-04	2	true
8377          	GAMG	6.053010e-02	1.119060e-04	2	true
8378          	GAMG	6.057610e-02	1.093610e-04	2	true
8379          	GAMG	6.035110e-02	1.071020e-04	2	true
8380          	GAMG	6.034280e-02	1.072260e-04	2	true
8381          	GAMG	6.060330e-02	1.051750e-04	2	true
8382          	GAMG	6.026750e-02	1.047530e-04	2	true
8383          	GAMG	5.900340e-02	1.055500e-04	2	true
8384          	GAMG	5.869420e-02	1.106630e-04	2	true
8385          	GAMG	5.819600e-02	1.076830e-04	2	true
8386          	GAMG	5.790950e-02	1.115690e-04	2	true
8387          	GAMG	5.748370e-02	1.136180e-04	2	true
8388          	GAMG	5.751650e-02	1.112280e-04	2	true
8389          	GAMG	5.745130e-02	1.096950e-04	2	true
8390          	GAMG	5.663470e-02	1.082050e-04	2	true
8391          	GAMG	5.625590e-02	1.074300e-04	2	true
8392          	GAMG	5.595690e-02	1.143600e-04	2	true
8393          	GAMG	5.590210e-02	1.166940e-04	2	true
8394          	GAMG	5.614550e-02	1.217980e-04	2	true
8395          	GAMG	5.613080e-02	1.194120e-04	2	true
8396          	GAMG	5.584890e-02	1.190430e-04	2	true
8397          	GAMG	5.621610e-02	1.190060e-04	2	true
8398          	GAMG	5.689630e-02	1.145480e-04	2	true
8399          	GAMG	5.704030e-02	1.089350e-04	2	true
8400          	GAMG	5.737750e-02	1.131300e-04	2	true
8401          	GAMG	5.764810e-02	1.137160e-04	2	true
8402          	GAMG	5.802110e-02	1.149820e-04	2	true
8403          	GAMG	5.829150e-02	1.144240e-04	2	true
8404          	GAMG	5.808960e-02	1.217920e-04	2	true
8405          	GAMG	5.781830e-02	1.269680e-04	2	true
8406          	GAMG	5.782240e-02	1.282940e-04	2	true
8407          	GAMG	5.780480e-02	1.349800e-04	2	true
8408          	GAMG	5.769870e-02	1.313050e-04	2	true
8409          	GAMG	5.694910e-02	1.287520e-04	2	true
8410          	GAMG	5.698910e-02	1.257080e-04	2	true
8411          	GAMG	5.664570e-02	1.260610e-04	2	true
8412          	GAMG	5.645440e-02	1.231740e-04	2	true
8413          	GAMG	5.598670e-02	1.236590e-04	2	true
8414          	GAMG	5.634220e-02	1.211250e-04	2	true
8415          	GAMG	5.647360e-02	1.174110e-04	2	true
8416          	GAMG	5.554020e-02	1.181150e-04	2	true
8417          	GAMG	5.515180e-02	1.180100e-04	2	true
8418          	GAMG	5.499170e-02	1.181250e-04	2	true
8419          	GAMG	5.452310e-02	1.209940e-04	2	true
8420          	GAMG	5.424600e-02	1.192930e-04	2	true
8421          	GAMG	5.346230e-02	1.215180e-04	2	true
8422          	GAMG	5.272840e-02	1.212370e-04	2	true
8423          	GAMG	5.235890e-02	1.141320e-04	2	true
8424          	GAMG	5.235500e-02	1.139640e-04	2	true
8425          	GAMG	5.213050e-02	1.138770e-04	2	true
8426          	GAMG	5.234890e-02	1.130280e-04	2	true
8427          	GAMG	5.226680e-02	1.143720e-04	2	true
8428          	GAMG	5.295610e-02	1.182810e-04	2	true
8429          	GAMG	5.327990e-02	1.170520e-04	2	true
8430          	GAMG	5.410590e-02	1.149720e-04	2	true
8431          	GAMG	5.490610e-02	1.207620e-04	2	true
8432          	GAMG	5.569310e-02	1.197010e-04	2	true
8433          	GAMG	5.672610e-02	1.229520e-04	2	true
8434          	GAMG	5.695990e-02	1.181450e-04	2	true
8435          	GAMG	5.743810e-02	1.179690e-04	2	true
8436          	GAMG	5.694860e-02	1.185500e-04	2	true
8437          	GAMG	5.715490e-02	1.168830e-04	2	true
8438          	GAMG	5.766680e-02	1.161510e-04	2	true
8439          	GAMG	5.810660e-02	1.196840e-04	2	true
8440          	GAMG	5.783250e-02	1.243370e-04	2	true
8441          	GAMG	5.762000e-02	1.234710e-04	2	true
8442          	GAMG	5.794090e-02	1.198790e-04	2	true
8443          	GAMG	5.795740e-02	1.213910e-04	2	true
8444          	GAMG	5.801520e-02	1.229290e-04	2	true
8445          	GAMG	5.877010e-02	1.272870e-04	2	true
8446          	GAMG	5.924480e-02	1.259550e-04	2	true
8447          	GAMG	5.981330e-02	1.292780e-04	2	true
8448          	GAMG	5.918400e-02	1.272220e-04	2	true
8449          	GAMG	5.974240e-02	1.285290e-04	2	true
8450          	GAMG	5.949470e-02	1.336470e-04	2	true
8451          	GAMG	5.930520e-02	1.285510e-04	2	true
8452          	GAMG	5.861330e-02	1.311510e-04	2	true
8453          	GAMG	5.848300e-02	1.286750e-04	2	true
8454          	GAMG	5.828910e-02	1.293680e-04	2	true
8455          	GAMG	5.797000e-02	1.221810e-04	2	true
8456          	GAMG	5.792040e-02	1.198180e-04	2	true
8457          	GAMG	5.722840e-02	1.208720e-04	2	true
