# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1464          	GAMG	5.426740e-02	1.110390e-04	2	true
1465          	GAMG	5.467530e-02	1.121410e-04	2	true
1466          	GAMG	5.456910e-02	1.120800e-04	2	true
1467          	GAMG	5.449100e-02	1.130440e-04	2	true
1468          	GAMG	5.466240e-02	1.148690e-04	2	true
1469          	GAMG	5.520670e-02	1.126980e-04	2	true
1470          	GAMG	5.535780e-02	1.172230e-04	2	true
1471          	GAMG	5.627000e-02	1.206160e-04	2	true
1472          	GAMG	5.708500e-02	1.179630e-04	2	true
1473          	GAMG	5.759460e-02	1.254000e-04	2	true
1474          	GAMG	5.795190e-02	1.192780e-04	2	true
1475          	GAMG	5.811550e-02	1.235510e-04	2	true
1476          	GAMG	5.830980e-02	1.231780e-04	2	true
1477          	GAMG	5.812340e-02	1.244560e-04	2	true
1478          	GAMG	5.776210e-02	1.227480e-04	2	true
1479          	GAMG	5.829920e-02	1.235040e-04	2	true
1480          	GAMG	5.823600e-02	1.264440e-04	2	true
1481          	GAMG	5.857950e-02	1.291630e-04	2	true
1482          	GAMG	5.884820e-02	1.304050e-04	2	true
1483          	GAMG	5.922350e-02	1.328670e-04	2	true
1484          	GAMG	6.002270e-02	1.343040e-04	2	true
1485          	GAMG	6.002760e-02	1.343830e-04	2	true
1486          	GAMG	6.089630e-02	1.272770e-04	2	true
1487          	GAMG	6.185190e-02	1.296980e-04	2	true
1488          	GAMG	6.369370e-02	1.292380e-04	2	true
1489          	GAMG	6.373300e-02	1.323860e-04	2	true
1490          	GAMG	6.336020e-02	1.381380e-04	2	true
1491          	GAMG	6.260190e-02	1.384080e-04	2	true
1492          	GAMG	6.317220e-02	1.436310e-04	2	true
1493          	GAMG	6.265200e-02	1.437430e-04	2	true
1494          	GAMG	6.280890e-02	1.419850e-04	2	true
1495          	GAMG	6.216600e-02	1.409880e-04	2	true
1496          	GAMG	6.300230e-02	1.351870e-04	2	true
1497          	GAMG	6.308610e-02	1.382520e-04	2	true
1498          	GAMG	6.322580e-02	1.390330e-04	2	true
1499          	GAMG	6.316570e-02	1.380320e-04	2	true
1500          	GAMG	6.350340e-02	1.324990e-04	2	true
1501          	GAMG	6.408160e-02	1.346750e-04	2	true
1502          	GAMG	6.420350e-02	1.305400e-04	2	true
1503          	GAMG	6.481240e-02	1.315170e-04	2	true
1504          	GAMG	6.532380e-02	1.325360e-04	2	true
1505          	GAMG	6.538930e-02	1.356600e-04	2	true
1506          	GAMG	6.529580e-02	1.418630e-04	2	true
1507          	GAMG	6.414060e-02	1.460330e-04	2	true
1508          	GAMG	6.306800e-02	1.378550e-04	2	true
1509          	GAMG	6.271850e-02	1.405550e-04	2	true
1510          	GAMG	6.237610e-02	1.321770e-04	2	true
1511          	GAMG	6.254620e-02	1.312360e-04	2	true
1512          	GAMG	6.242680e-02	1.306460e-04	2	true
1513          	GAMG	6.159250e-02	1.310210e-04	2	true
1514          	GAMG	6.072120e-02	1.312200e-04	2	true
1515          	GAMG	6.098740e-02	1.247340e-04	2	true
1516          	GAMG	5.999180e-02	1.236390e-04	2	true
1517          	GAMG	5.906660e-02	1.200080e-04	2	true
1518          	GAMG	5.842690e-02	1.180640e-04	2	true
1519          	GAMG	5.777660e-02	1.152360e-04	2	true
1520          	GAMG	5.705380e-02	1.147090e-04	2	true
1521          	GAMG	5.668190e-02	1.154140e-04	2	true
1522          	GAMG	5.636850e-02	1.169940e-04	2	true
1523          	GAMG	5.632540e-02	1.153220e-04	2	true
1524          	GAMG	5.623520e-02	1.144190e-04	2	true
1525          	GAMG	5.570970e-02	1.112580e-04	2	true
1526          	GAMG	5.554020e-02	1.065010e-04	2	true
1527          	GAMG	5.569340e-02	1.065390e-04	2	true
1528          	GAMG	5.549350e-02	1.071210e-04	2	true
1529          	GAMG	5.546960e-02	1.108510e-04	2	true
1530          	GAMG	5.505420e-02	1.104070e-04	2	true
1531          	GAMG	5.530580e-02	1.068670e-04	2	true
1532          	GAMG	5.537880e-02	1.118010e-04	2	true
1533          	GAMG	5.567720e-02	1.146060e-04	2	true
1534          	GAMG	5.616420e-02	1.165220e-04	2	true
1535          	GAMG	5.673750e-02	1.200440e-04	2	true
1536          	GAMG	5.752260e-02	1.246440e-04	2	true
1537          	GAMG	5.782280e-02	1.300450e-04	2	true
1538          	GAMG	5.811320e-02	1.328460e-04	2	true
1539          	GAMG	5.900230e-02	1.291000e-04	2	true
1540          	GAMG	6.002210e-02	1.307850e-04	2	true
1541          	GAMG	6.048020e-02	1.376540e-04	2	true
1542          	GAMG	6.056520e-02	1.400440e-04	2	true
1543          	GAMG	6.088320e-02	1.394280e-04	2	true
1544          	GAMG	6.145520e-02	1.382560e-04	2	true
1545          	GAMG	6.186950e-02	1.331900e-04	2	true
1546          	GAMG	6.190220e-02	1.301460e-04	2	true
1547          	GAMG	6.293070e-02	1.316790e-04	2	true
1548          	GAMG	6.275630e-02	1.337160e-04	2	true
1549          	GAMG	6.231870e-02	1.311890e-04	2	true
1550          	GAMG	6.193220e-02	1.237030e-04	2	true
1551          	GAMG	6.143880e-02	1.185160e-04	2	true
1552          	GAMG	6.158960e-02	1.205310e-04	2	true
1553          	GAMG	6.144380e-02	1.202520e-04	2	true
1554          	GAMG	6.109110e-02	1.240460e-04	2	true
1555          	GAMG	6.084060e-02	1.276970e-04	2	true
1556          	GAMG	6.024670e-02	1.282680e-04	2	true
1557          	GAMG	5.897390e-02	1.284740e-04	2	true
1558          	GAMG	5.804530e-02	1.288770e-04	2	true
1559          	GAMG	5.734120e-02	1.317890e-04	2	true
1560          	GAMG	5.724800e-02	1.272610e-04	2	true
1561          	GAMG	5.690370e-02	1.239980e-04	2	true
1562          	GAMG	5.655020e-02	1.253510e-04	2	true
1563          	GAMG	5.642000e-02	1.214410e-04	2	true
1564          	GAMG	5.690830e-02	1.170960e-04	2	true
1565          	GAMG	5.666420e-02	1.215760e-04	2	true
1566          	GAMG	5.657680e-02	1.232380e-04	2	true
1567          	GAMG	5.648130e-02	1.220800e-04	2	true
1568          	GAMG	5.632820e-02	1.210700e-04	2	true
1569          	GAMG	5.560060e-02	1.194760e-04	2	true
1570          	GAMG	5.559780e-02	1.227820e-04	2	true
1571          	GAMG	5.561400e-02	1.169170e-04	2	true
1572          	GAMG	5.630610e-02	1.173310e-04	2	true
1573          	GAMG	5.613760e-02	1.194310e-04	2	true
1574          	GAMG	5.612780e-02	1.172560e-04	2	true
1575          	GAMG	5.590940e-02	1.220320e-04	2	true
1576          	GAMG	5.531870e-02	1.174300e-04	2	true
1577          	GAMG	5.532180e-02	1.174350e-04	2	true
1578          	GAMG	5.542110e-02	1.153310e-04	2	true
1579          	GAMG	5.559890e-02	1.203990e-04	2	true
1580          	GAMG	5.596110e-02	1.239010e-04	2	true
1581          	GAMG	5.615000e-02	1.237840e-04	2	true
1582          	GAMG	5.651630e-02	1.213550e-04	2	true
1583          	GAMG	5.660900e-02	1.190380e-04	2	true
1584          	GAMG	5.676480e-02	1.198580e-04	2	true
1585          	GAMG	5.642380e-02	1.158660e-04	2	true
1586          	GAMG	5.628790e-02	1.146010e-04	2	true
1587          	GAMG	5.682590e-02	1.147720e-04	2	true
1588          	GAMG	5.698640e-02	1.147420e-04	2	true
1589          	GAMG	5.773740e-02	1.142150e-04	2	true
1590          	GAMG	5.777850e-02	1.177650e-04	2	true
1591          	GAMG	5.834780e-02	1.178830e-04	2	true
1592          	GAMG	5.932040e-02	1.186710e-04	2	true
1593          	GAMG	6.048830e-02	1.230020e-04	2	true
1594          	GAMG	6.044610e-02	1.235400e-04	2	true
1595          	GAMG	6.097780e-02	1.278110e-04	2	true
1596          	GAMG	6.105760e-02	1.339470e-04	2	true
1597          	GAMG	6.172950e-02	1.390110e-04	2	true
1598          	GAMG	6.266730e-02	1.318060e-04	2	true
1599          	GAMG	6.269860e-02	1.335840e-04	2	true
1600          	GAMG	6.453060e-02	1.322840e-04	2	true
1601          	GAMG	6.406110e-02	1.340510e-04	2	true
1602          	GAMG	6.593230e-02	1.418570e-04	2	true
1603          	GAMG	6.572910e-02	1.348740e-04	2	true
1604          	GAMG	6.652050e-02	1.324440e-04	2	true
1605          	GAMG	6.657610e-02	1.357560e-04	2	true
1606          	GAMG	6.674390e-02	1.330480e-04	2	true
1607          	GAMG	6.715200e-02	1.284510e-04	2	true
1608          	GAMG	6.760080e-02	1.357870e-04	2	true
1609          	GAMG	6.690070e-02	1.319430e-04	2	true
1610          	GAMG	6.620710e-02	1.334880e-04	2	true
1611          	GAMG	6.553310e-02	1.325520e-04	2	true
1612          	GAMG	6.475060e-02	1.291300e-04	2	true
1613          	GAMG	6.363590e-02	1.278240e-04	2	true
1614          	GAMG	6.278370e-02	1.247360e-04	2	true
1615          	GAMG	6.245500e-02	1.223620e-04	2	true
1616          	GAMG	6.269950e-02	1.262250e-04	2	true
1617          	GAMG	6.286850e-02	1.280410e-04	2	true
1618          	GAMG	6.356360e-02	1.308710e-04	2	true
1619          	GAMG	6.339450e-02	1.264950e-04	2	true
1620          	GAMG	6.377680e-02	1.238400e-04	2	true
1621          	GAMG	6.380960e-02	1.247200e-04	2	true
1622          	GAMG	6.347780e-02	1.265590e-04	2	true
1623          	GAMG	6.329490e-02	1.253680e-04	2	true
1624          	GAMG	6.248590e-02	1.244000e-04	2	true
1625          	GAMG	6.234390e-02	1.268280e-04	2	true
1626          	GAMG	6.203750e-02	1.244170e-04	2	true
1627          	GAMG	6.123220e-02	1.323280e-04	2	true
1628          	GAMG	6.100100e-02	1.377160e-04	2	true
1629          	GAMG	6.050940e-02	1.361040e-04	2	true
1630          	GAMG	6.086740e-02	1.374090e-04	2	true
1631          	GAMG	6.148520e-02	1.385990e-04	2	true
1632          	GAMG	6.223100e-02	1.386480e-04	2	true
1633          	GAMG	6.203440e-02	1.261480e-04	2	true
1634          	GAMG	6.133820e-02	1.331500e-04	2	true
1635          	GAMG	6.131660e-02	1.290270e-04	2	true
1636          	GAMG	6.153580e-02	1.304750e-04	2	true
1637          	GAMG	6.170170e-02	1.299800e-04	2	true
1638          	GAMG	6.180140e-02	1.316300e-04	2	true
1639          	GAMG	6.144590e-02	1.287940e-04	2	true
1640          	GAMG	6.179040e-02	1.287560e-04	2	true
1641          	GAMG	6.130540e-02	1.276890e-04	2	true
1642          	GAMG	6.123700e-02	1.220530e-04	2	true
1643          	GAMG	6.100850e-02	1.215140e-04	2	true
1644          	GAMG	6.069050e-02	1.235610e-04	2	true
1645          	GAMG	6.099020e-02	1.224260e-04	2	true
1646          	GAMG	6.102640e-02	1.241890e-04	2	true
1647          	GAMG	6.053100e-02	1.166100e-04	2	true
1648          	GAMG	6.030420e-02	1.147510e-04	2	true
1649          	GAMG	5.998770e-02	1.088800e-04	2	true
1650          	GAMG	5.947350e-02	1.068590e-04	2	true
1651          	GAMG	5.956790e-02	1.032580e-04	2	true
1652          	GAMG	5.909970e-02	1.016920e-04	2	true
1653          	GAMG	5.854370e-02	1.044060e-04	2	true
1654          	GAMG	5.796240e-02	1.031300e-04	2	true
1655          	GAMG	5.754950e-02	1.066340e-04	2	true
1656          	GAMG	5.707540e-02	1.037210e-04	2	true
1657          	GAMG	5.673360e-02	1.039290e-04	2	true
1658          	GAMG	5.694840e-02	1.051460e-04	2	true
1659          	GAMG	5.687230e-02	1.087370e-04	2	true
1660          	GAMG	5.710900e-02	1.138910e-04	2	true
1661          	GAMG	5.691570e-02	1.102880e-04	2	true
1662          	GAMG	5.606500e-02	1.139530e-04	2	true
1663          	GAMG	5.599570e-02	1.135590e-04	2	true
1664          	GAMG	5.574280e-02	1.168970e-04	2	true
1665          	GAMG	5.571720e-02	1.169180e-04	2	true
1666          	GAMG	5.576480e-02	1.173420e-04	2	true
1667          	GAMG	5.570960e-02	1.203320e-04	2	true
1668          	GAMG	5.476830e-02	1.201650e-04	2	true
1669          	GAMG	5.450810e-02	1.222140e-04	2	true
1670          	GAMG	5.386730e-02	1.218110e-04	2	true
1671          	GAMG	5.407760e-02	1.216300e-04	2	true
1672          	GAMG	5.457660e-02	1.176460e-04	2	true
1673          	GAMG	5.478240e-02	1.155100e-04	2	true
1674          	GAMG	5.510380e-02	1.147260e-04	2	true
1675          	GAMG	5.530400e-02	1.162430e-04	2	true
1676          	GAMG	5.518190e-02	1.187900e-04	2	true
1677          	GAMG	5.527350e-02	1.175970e-04	2	true
1678          	GAMG	5.556150e-02	1.222160e-04	2	true
1679          	GAMG	5.527130e-02	1.193130e-04	2	true
1680          	GAMG	5.516540e-02	1.205950e-04	2	true
1681          	GAMG	5.515140e-02	1.234240e-04	2	true
1682          	GAMG	5.576450e-02	1.238020e-04	2	true
1683          	GAMG	5.603720e-02	1.292550e-04	2	true
1684          	GAMG	5.608530e-02	1.260000e-04	2	true
1685          	GAMG	5.678010e-02	1.311930e-04	2	true
1686          	GAMG	5.563930e-02	1.304050e-04	2	true
1687          	GAMG	5.654780e-02	1.303100e-04	2	true
1688          	GAMG	5.679220e-02	1.282350e-04	2	true
1689          	GAMG	5.773270e-02	1.240970e-04	2	true
1690          	GAMG	5.735040e-02	1.169040e-04	2	true
1691          	GAMG	5.774270e-02	1.160430e-04	2	true
1692          	GAMG	5.633250e-02	1.146260e-04	2	true
1693          	GAMG	5.681320e-02	1.124050e-04	2	true
1694          	GAMG	5.738040e-02	1.137210e-04	2	true
1695          	GAMG	5.830760e-02	1.186560e-04	2	true
1696          	GAMG	5.870980e-02	1.203450e-04	2	true
1697          	GAMG	5.925090e-02	1.237880e-04	2	true
1698          	GAMG	5.985060e-02	1.287460e-04	2	true
1699          	GAMG	6.013340e-02	1.311760e-04	2	true
1700          	GAMG	6.058580e-02	1.287930e-04	2	true
1701          	GAMG	6.151340e-02	1.321790e-04	2	true
1702          	GAMG	6.218960e-02	1.354900e-04	2	true
1703          	GAMG	6.190170e-02	1.442780e-04	2	true
1704          	GAMG	6.193650e-02	1.402720e-04	2	true
1705          	GAMG	6.354010e-02	1.372100e-04	2	true
1706          	GAMG	6.521510e-02	1.362910e-04	2	true
1707          	GAMG	6.612650e-02	1.341500e-04	2	true
1708          	GAMG	6.611610e-02	1.347920e-04	2	true
1709          	GAMG	6.566130e-02	1.374420e-04	2	true
1710          	GAMG	6.602210e-02	1.378810e-04	2	true
1711          	GAMG	6.568440e-02	1.384530e-04	2	true
1712          	GAMG	6.587530e-02	1.437600e-04	2	true
1713          	GAMG	6.477060e-02	1.472340e-04	2	true
1714          	GAMG	6.429650e-02	1.433240e-04	2	true
1715          	GAMG	6.402830e-02	1.392550e-04	2	true
1716          	GAMG	6.418320e-02	1.347150e-04	2	true
1717          	GAMG	6.427760e-02	1.289180e-04	2	true
1718          	GAMG	6.305100e-02	1.295780e-04	2	true
1719          	GAMG	6.268120e-02	1.267640e-04	2	true
1720          	GAMG	6.186100e-02	1.310600e-04	2	true
1721          	GAMG	6.109560e-02	1.264390e-04	2	true
1722          	GAMG	6.030410e-02	1.259170e-04	2	true
1723          	GAMG	5.991660e-02	1.246840e-04	2	true
1724          	GAMG	5.886560e-02	1.227430e-04	2	true
1725          	GAMG	5.869690e-02	1.202450e-04	2	true
1726          	GAMG	5.823130e-02	1.178820e-04	2	true
1727          	GAMG	5.746140e-02	1.188240e-04	2	true
1728          	GAMG	5.788910e-02	1.149350e-04	2	true
1729          	GAMG	5.732440e-02	1.148730e-04	2	true
1730          	GAMG	5.675020e-02	1.181910e-04	2	true
1731          	GAMG	5.648510e-02	1.196880e-04	2	true
1732          	GAMG	5.615790e-02	1.220800e-04	2	true
1733          	GAMG	5.613760e-02	1.263140e-04	2	true
1734          	GAMG	5.609030e-02	1.247020e-04	2	true
1735          	GAMG	5.647170e-02	1.265600e-04	2	true
1736          	GAMG	5.666910e-02	1.267490e-04	2	true
1737          	GAMG	5.721420e-02	1.302120e-04	2	true
1738          	GAMG	5.761920e-02	1.256990e-04	2	true
1739          	GAMG	5.819450e-02	1.301670e-04	2	true
1740          	GAMG	5.853800e-02	1.289940e-04	2	true
1741          	GAMG	5.877530e-02	1.282430e-04	2	true
1742          	GAMG	5.867510e-02	1.323460e-04	2	true
1743          	GAMG	5.927810e-02	1.296980e-04	2	true
1744          	GAMG	5.919710e-02	1.342510e-04	2	true
1745          	GAMG	5.977610e-02	1.328190e-04	2	true
1746          	GAMG	5.961150e-02	1.340340e-04	2	true
1747          	GAMG	6.006960e-02	1.357340e-04	2	true
1748          	GAMG	5.984470e-02	1.320100e-04	2	true
1749          	GAMG	6.012130e-02	1.311900e-04	2	true
1750          	GAMG	6.038020e-02	1.361840e-04	2	true
1751          	GAMG	6.073810e-02	1.338980e-04	2	true
1752          	GAMG	6.077520e-02	1.271530e-04	2	true
1753          	GAMG	6.059810e-02	1.194170e-04	2	true
1754          	GAMG	6.108710e-02	1.236890e-04	2	true
1755          	GAMG	6.180390e-02	1.256330e-04	2	true
1756          	GAMG	6.147800e-02	1.265220e-04	2	true
1757          	GAMG	6.204520e-02	1.292560e-04	2	true
1758          	GAMG	6.207370e-02	1.275680e-04	2	true
1759          	GAMG	6.212320e-02	1.295400e-04	2	true
1760          	GAMG	6.207690e-02	1.236230e-04	2	true
1761          	GAMG	6.190390e-02	1.198320e-04	2	true
1762          	GAMG	6.190180e-02	1.242960e-04	2	true
1763          	GAMG	6.145070e-02	1.247640e-04	2	true
1764          	GAMG	6.115450e-02	1.214640e-04	2	true
1765          	GAMG	6.102040e-02	1.223100e-04	2	true
1766          	GAMG	6.035040e-02	1.198590e-04	2	true
1767          	GAMG	5.962800e-02	1.180560e-04	2	true
1768          	GAMG	5.928150e-02	1.176060e-04	2	true
1769          	GAMG	5.826630e-02	1.165110e-04	2	true
1770          	GAMG	5.728940e-02	1.149090e-04	2	true
1771          	GAMG	5.620300e-02	1.145520e-04	2	true
1772          	GAMG	5.503080e-02	1.149770e-04	2	true
1773          	GAMG	5.433730e-02	1.194010e-04	2	true
1774          	GAMG	5.387770e-02	1.224810e-04	2	true
1775          	GAMG	5.324680e-02	1.214900e-04	2	true
1776          	GAMG	5.379440e-02	1.211030e-04	2	true
1777          	GAMG	5.408270e-02	1.220070e-04	2	true
1778          	GAMG	5.464550e-02	1.255500e-04	2	true
1779          	GAMG	5.496200e-02	1.300390e-04	2	true
1780          	GAMG	5.498950e-02	1.315020e-04	2	true
1781          	GAMG	5.495960e-02	1.287250e-04	2	true
1782          	GAMG	5.547990e-02	1.208170e-04	2	true
1783          	GAMG	5.507780e-02	1.169640e-04	2	true
1784          	GAMG	5.477860e-02	1.157550e-04	2	true
1785          	GAMG	5.469740e-02	1.175990e-04	2	true
1786          	GAMG	5.475410e-02	1.189120e-04	2	true
1787          	GAMG	5.497130e-02	1.202460e-04	2	true
1788          	GAMG	5.560200e-02	1.184610e-04	2	true
1789          	GAMG	5.599620e-02	1.199230e-04	2	true
1790          	GAMG	5.590330e-02	1.166780e-04	2	true
1791          	GAMG	5.625890e-02	1.199260e-04	2	true
1792          	GAMG	5.686190e-02	1.207790e-04	2	true
1793          	GAMG	5.621250e-02	1.139570e-04	2	true
1794          	GAMG	5.659520e-02	1.107280e-04	2	true
1795          	GAMG	5.732270e-02	1.110530e-04	2	true
1796          	GAMG	5.731010e-02	1.144860e-04	2	true
1797          	GAMG	5.734870e-02	1.166720e-04	2	true
1798          	GAMG	5.687730e-02	1.203500e-04	2	true
1799          	GAMG	5.790470e-02	1.193140e-04	2	true
1800          	GAMG	5.886010e-02	1.237290e-04	2	true
1801          	GAMG	5.902360e-02	1.192410e-04	2	true
1802          	GAMG	5.942570e-02	1.171420e-04	2	true
1803          	GAMG	5.887720e-02	1.141340e-04	2	true
1804          	GAMG	5.909910e-02	1.130980e-04	2	true
1805          	GAMG	5.958650e-02	1.126010e-04	2	true
1806          	GAMG	5.928500e-02	1.108760e-04	2	true
1807          	GAMG	5.830480e-02	1.121770e-04	2	true
1808          	GAMG	5.783480e-02	1.123870e-04	2	true
1809          	GAMG	5.781230e-02	1.124410e-04	2	true
1810          	GAMG	5.796510e-02	1.155870e-04	2	true
1811          	GAMG	5.737480e-02	1.108090e-04	2	true
1812          	GAMG	5.748660e-02	1.127590e-04	2	true
1813          	GAMG	5.751140e-02	1.169940e-04	2	true
1814          	GAMG	5.766920e-02	1.173130e-04	2	true
1815          	GAMG	5.792610e-02	1.179820e-04	2	true
1816          	GAMG	5.782840e-02	1.219340e-04	2	true
1817          	GAMG	5.816280e-02	1.266330e-04	2	true
1818          	GAMG	5.763130e-02	1.253850e-04	2	true
1819          	GAMG	5.771960e-02	1.278890e-04	2	true
1820          	GAMG	5.808600e-02	1.287560e-04	2	true
1821          	GAMG	5.851390e-02	1.289470e-04	2	true
1822          	GAMG	5.808390e-02	1.285580e-04	2	true
1823          	GAMG	5.857850e-02	1.286760e-04	2	true
1824          	GAMG	5.893040e-02	1.285830e-04	2	true
1825          	GAMG	5.946180e-02	1.315880e-04	2	true
1826          	GAMG	5.971740e-02	1.278550e-04	2	true
1827          	GAMG	5.991140e-02	1.290780e-04	2	true
1828          	GAMG	5.995670e-02	1.256650e-04	2	true
1829          	GAMG	5.957390e-02	1.254340e-04	2	true
1830          	GAMG	5.937570e-02	1.237400e-04	2	true
1831          	GAMG	5.965150e-02	1.200220e-04	2	true
1832          	GAMG	5.971400e-02	1.245940e-04	2	true
1833          	GAMG	5.980010e-02	1.342550e-04	2	true
1834          	GAMG	5.968580e-02	1.357100e-04	2	true
1835          	GAMG	5.920850e-02	1.390990e-04	2	true
1836          	GAMG	5.963690e-02	1.390250e-04	2	true
1837          	GAMG	5.944690e-02	1.344750e-04	2	true
1838          	GAMG	5.972670e-02	1.387990e-04	2	true
1839          	GAMG	5.974530e-02	1.443800e-04	2	true
1840          	GAMG	5.992710e-02	1.457330e-04	2	true
1841          	GAMG	6.084300e-02	1.507000e-04	2	true
1842          	GAMG	6.196830e-02	1.432980e-04	2	true
1843          	GAMG	6.306540e-02	1.500100e-04	2	true
1844          	GAMG	6.385490e-02	1.498090e-04	2	true
1845          	GAMG	6.443510e-02	1.508120e-04	2	true
1846          	GAMG	6.455650e-02	1.474440e-04	2	true
1847          	GAMG	6.523970e-02	1.460300e-04	2	true
1848          	GAMG	6.476180e-02	1.424260e-04	2	true
1849          	GAMG	6.457970e-02	1.447960e-04	2	true
1850          	GAMG	6.448660e-02	1.457280e-04	2	true
1851          	GAMG	6.472780e-02	1.453830e-04	2	true
1852          	GAMG	6.503960e-02	1.480140e-04	2	true
1853          	GAMG	6.608490e-02	1.492950e-04	2	true
1854          	GAMG	6.692610e-02	1.485790e-04	2	true
1855          	GAMG	6.747690e-02	1.481670e-04	2	true
1856          	GAMG	6.764720e-02	1.482900e-04	2	true
1857          	GAMG	6.755530e-02	1.459420e-04	2	true
1858          	GAMG	6.721980e-02	1.495800e-04	2	true
1859          	GAMG	6.747700e-02	1.474870e-04	2	true
1860          	GAMG	6.758210e-02	1.449330e-04	2	true
1861          	GAMG	6.758110e-02	1.425310e-04	2	true
1862          	GAMG	6.672210e-02	1.417650e-04	2	true
1863          	GAMG	6.622370e-02	1.334840e-04	2	true
1864          	GAMG	6.667590e-02	1.333650e-04	2	true
1865          	GAMG	6.564580e-02	1.340540e-04	2	true
1866          	GAMG	6.635290e-02	1.324150e-04	2	true
1867          	GAMG	6.507460e-02	1.295380e-04	2	true
1868          	GAMG	6.395830e-02	1.300550e-04	2	true
1869          	GAMG	6.329450e-02	1.269200e-04	2	true
1870          	GAMG	6.261540e-02	1.262830e-04	2	true
1871          	GAMG	6.146640e-02	1.256670e-04	2	true
1872          	GAMG	6.110050e-02	1.229210e-04	2	true
1873          	GAMG	6.110400e-02	1.256650e-04	2	true
1874          	GAMG	6.118720e-02	1.187150e-04	2	true
1875          	GAMG	6.057690e-02	1.205540e-04	2	true
1876          	GAMG	5.965720e-02	1.235650e-04	2	true
1877          	GAMG	5.941560e-02	1.270930e-04	2	true
1878          	GAMG	5.915350e-02	1.280460e-04	2	true
1879          	GAMG	5.890410e-02	1.284780e-04	2	true
1880          	GAMG	5.948370e-02	1.315090e-04	2	true
1881          	GAMG	5.966290e-02	1.259920e-04	2	true
1882          	GAMG	5.960070e-02	1.255970e-04	2	true
1883          	GAMG	5.947680e-02	1.263350e-04	2	true
1884          	GAMG	5.955390e-02	1.261660e-04	2	true
1885          	GAMG	6.006650e-02	1.311290e-04	2	true
1886          	GAMG	6.045330e-02	1.327670e-04	2	true
1887          	GAMG	6.123140e-02	1.292820e-04	2	true
1888          	GAMG	6.196920e-02	1.280100e-04	2	true
1889          	GAMG	6.154210e-02	1.337740e-04	2	true
1890          	GAMG	6.120660e-02	1.376720e-04	2	true
1891          	GAMG	6.182000e-02	1.360950e-04	2	true
1892          	GAMG	6.178690e-02	1.398890e-04	2	true
1893          	GAMG	6.231320e-02	1.441480e-04	2	true
1894          	GAMG	6.225660e-02	1.457160e-04	2	true
1895          	GAMG	6.255390e-02	1.415750e-04	2	true
1896          	GAMG	6.219840e-02	1.390650e-04	2	true
1897          	GAMG	6.177750e-02	1.414220e-04	2	true
1898          	GAMG	6.152250e-02	1.366640e-04	2	true
1899          	GAMG	6.101210e-02	1.361460e-04	2	true
1900          	GAMG	6.076870e-02	1.361920e-04	2	true
1901          	GAMG	5.996260e-02	1.335490e-04	2	true
1902          	GAMG	5.977310e-02	1.267400e-04	2	true
1903          	GAMG	5.877440e-02	1.264630e-04	2	true
1904          	GAMG	5.848330e-02	1.319820e-04	2	true
1905          	GAMG	5.799890e-02	1.335430e-04	2	true
1906          	GAMG	5.762870e-02	1.347920e-04	2	true
1907          	GAMG	5.778740e-02	1.338560e-04	2	true
1908          	GAMG	5.698030e-02	1.362050e-04	2	true
1909          	GAMG	5.688000e-02	1.346280e-04	2	true
1910          	GAMG	5.689950e-02	1.339570e-04	2	true
1911          	GAMG	5.755060e-02	1.341710e-04	2	true
1912          	GAMG	5.851210e-02	1.324260e-04	2	true
1913          	GAMG	5.982130e-02	1.340640e-04	2	true
1914          	GAMG	6.084320e-02	1.346540e-04	2	true
1915          	GAMG	6.100230e-02	1.324520e-04	2	true
1916          	GAMG	6.189880e-02	1.317350e-04	2	true
1917          	GAMG	6.308600e-02	1.334560e-04	2	true
1918          	GAMG	6.247960e-02	1.358380e-04	2	true
1919          	GAMG	6.219970e-02	1.368630e-04	2	true
1920          	GAMG	6.253080e-02	1.369160e-04	2	true
1921          	GAMG	6.178800e-02	1.357400e-04	2	true
1922          	GAMG	6.143760e-02	1.363420e-04	2	true
1923          	GAMG	6.142910e-02	1.333680e-04	2	true
1924          	GAMG	6.110540e-02	1.277800e-04	2	true
1925          	GAMG	6.079700e-02	1.268450e-04	2	true
1926          	GAMG	6.055270e-02	1.264250e-04	2	true
1927          	GAMG	6.141380e-02	1.211870e-04	2	true
1928          	GAMG	6.226720e-02	1.202370e-04	2	true
1929          	GAMG	6.224180e-02	1.195920e-04	2	true
1930          	GAMG	6.267450e-02	1.167440e-04	2	true
1931          	GAMG	6.230020e-02	1.205960e-04	2	true
1932          	GAMG	6.295250e-02	1.234320e-04	2	true
1933          	GAMG	6.335840e-02	1.271440e-04	2	true
1934          	GAMG	6.268680e-02	1.294230e-04	2	true
1935          	GAMG	6.297740e-02	1.303960e-04	2	true
1936          	GAMG	6.297920e-02	1.356580e-04	2	true
1937          	GAMG	6.333630e-02	1.318810e-04	2	true
1938          	GAMG	6.311270e-02	1.301960e-04	2	true
1939          	GAMG	6.228260e-02	1.367320e-04	2	true
1940          	GAMG	6.167830e-02	1.354680e-04	2	true
1941          	GAMG	6.203790e-02	1.363970e-04	2	true
1942          	GAMG	6.226310e-02	1.366700e-04	2	true
1943          	GAMG	6.157510e-02	1.431470e-04	2	true
